yr,cls,inc_cost,tot_cost,tech_type,base_cost,fuel_1,fuel_2,range_limited,intro_yr,intro,final,incr_cost,fuel_mo,cost,interval_k_miles,monthly_mi_dep_savings,subsidy,f1_mpgde,f2_mpgde,CD_range,flt,cohort,VMTShr,TruckShr,VMT,price_dge_f1,price_dge_f2,fuel_avail_pref_factor_multiplier,OPDAYS,VMTperday,fuel1_vmtshr,monthly_fuel_cost,base_monthly_fuel_cost,monthly_savings,pref_factor,indifference_calc,inc_cost_adj,adoption_curve,cumulative_proportion_willing_to_adopt,indiv_tech_adoption_rate,adj_indiv_tech_adoption_rate,final_mkt_shr,tech_shr_of_vmt,tech_shr_of_trk,conventional_diesel_ice,adv_conv,hev,bev,fcev,na
2040,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.10433259320017,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6207084361,NA,1,250,896.1680079175497,1,8341.122451877567,8341.122451877567,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.03657818328264928,0.0018556490678699592,9.466209775655149e-4,NA,NA,NA,NA,NA,NA
2040,78Sleep,6344.693298369906,175644.6932983699,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,8.714294802489743,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6207084361,NA,1,250,896.1680079175497,1,7757.280661575902,8341.122451877567,583.8417903016652,0.4999998470488865,0,0.99610634043526,Moderate,0.9208397583791071,0.9208394766921744,0.9172540412561617,0.32148605422149096,0.016309320018424188,0.008319862158522878,NA,12,NA,NA,NA,NA
2040,78Sleep,11837.693298369908,181137.6932983699,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,9.707730728479937,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6207084361,NA,1,250,896.1680079175497,1,6963.443099251471,8341.122451877567,1377.6793526260963,0.4999998470488865,0,0.9865112375571019,Moderate,0.976595171704321,0.9765948729616831,0.9634218167173507,0.3376672813381087,0.017130210405022116,0.008738622404568453,NA,NA,9,NA,NA,NA
2040,78Sleep,182628.35996503668,351928.3599650367,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,18.157376466903877,1,528.0588283803148,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,9.430268792063863,NA,0.9828519181996197,250,896.1680079175497,1,9696.593113863682,8341.122451877567,-1355.4706619861154,0.49142580877151454,0,0.039464165810256246,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2040,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.934725711170284,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1665.8154033915812,8341.122451877567,6675.307048485985,0.4658672370416024,0.4658672370416024,0.9999999999030866,Moderate,1,0.9317344740832048,0.9317344739929072,0.3042684811577511,0.015435854730117564,0.007874281914174488,NA,NA,NA,NA,1,NA
2040,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6207084361,NA,1,250,896.1680079175497,1,67599.23055062507,8341.122451877567,-59258.1080987475,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2041,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104363000456464,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6438585757,NA,1,250,896.1680079175497,1,8394.422549347864,8394.422549347864,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.039792199811559126,0.0020186994503863386,0.001029797756603405,NA,NA,NA,NA,NA,NA
2041,78Sleep,7877.139054815092,177177.13905481508,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,8.951749133441808,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6438585757,NA,1,250,896.1680079175497,1,7599.793795045196,8394.422549347864,794.6287543026683,0.49999994373241896,0,0.9940046372280905,Moderate,0.9423324261565089,0.9423323201109766,0.9366826960002161,0.3252815573022504,0.016501869815101752,0.008418087453335858,NA,11,NA,NA,NA,NA
2041,78Sleep,13214.139054815081,182514.13905481508,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.083628967515526,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6438585757,NA,1,250,896.1680079175497,1,6746.722607336703,8394.422549347864,1647.6999420111615,0.49999994373241896,0,0.9832200036068897,Moderate,0.976595171704321,0.976595061803025,0.9602078001884409,0.33345111414227735,0.01691631988272711,0.008629510580133183,NA,NA,9,NA,NA,NA
2041,78Sleep,170708.93905481527,340008.9390548153,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,18.808652938690415,1,529.8956193287794,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,8.945661668547308,NA,0.989366209446265,250,896.1680079175497,1,8879.795715056456,8394.422549347864,-485.37316570859184,0.4946830490538891,0,0.05935586767588963,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2041,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.406677271586721,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1602.4475763911253,8394.422549347864,6791.974972956739,0.4658673271250102,0.4658673271250102,0.9999999999030866,Moderate,1,0.9317346542500204,0.9317346541597229,0.3014751287439131,0.015294145073218622,0.007801991664758885,NA,NA,NA,NA,1,NA
2041,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6438585757,NA,1,250,896.1680079175497,1,68031.44751913227,8394.422549347864,-59637.024969784405,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2042,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104384780420897,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6971650080000003,NA,1,250,896.1680079175497,1,8517.2026469092,8517.2026469092,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.032353809981444326,0.0016413422413624193,8.372967841497871e-4,NA,NA,NA,NA,NA,NA
2042,78Sleep,9704.466805631271,179004.46680563127,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,9.23489578752419,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6971650080000003,NA,1,250,896.1680079175497,1,7474.549696231825,8517.2026469092,1042.652950677375,0.4999999793003122,0,0.9909145477480654,Moderate,0.9610304919278353,0.961030452141773,0.9522990558561838,0.33051069133247857,0.01676714919253772,0.008553414238957377,NA,10,NA,NA,NA,NA
2042,78Sleep,14885.466805631266,184185.46680563127,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.531859699848946,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6971650080000003,NA,1,250,896.1680079175497,1,6554.083463945263,8517.2026469092,1963.1191829639365,0.4999999793003122,0,0.9787551400548101,Moderate,0.9886499600138164,0.9886499190843254,0.9676461900185557,0.33583716088086785,0.017037366501476484,0.008691260008166503,NA,NA,8,NA,NA,NA
2042,78Sleep,159084.40013896482,328384.4001389648,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,19.585251761417982,1,531.732410277244,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,8.28091048336302,NA,0.9951942788280157,250,896.1680079175497,1,7894.000144875786,8517.2026469092,623.202502033414,0.497597118813797,0,0.08606365840310348,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2042,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.969444455849404,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1532.9145355917203,8517.2026469092,6984.288111317479,0.46586736026485265,0.46586736026485265,0.9999999999030866,Moderate,1,0.9317347205297053,0.9317347204394077,0.30129833780520926,0.0152851762860572,0.007797416423557665,NA,NA,NA,NA,1,NA
2042,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.6971650080000003,NA,1,250,896.1680079175497,1,69026.68750337149,8517.2026469092,-60509.48485646229,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2043,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104401687301593,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.7195882209,NA,1,250,896.1680079175497,1,8568.841391206703,8568.841391206703,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.03762516882074074,0.0019087637270322234,9.737163219653889e-4,NA,NA,NA,NA,NA,NA
2043,78Sleep,11646.598614745648,180946.59861474566,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,9.535831469857083,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.7195882209,NA,1,250,896.1680079175497,1,7282.567110024243,8568.841391206703,1286.2742811824592,0.49999999238501025,0,0.9869403846154037,Moderate,0.9610304919278353,0.9610304772913606,0.9484797888850603,0.32846284420894123,0.016663259790033285,0.008500417209799093,NA,10,NA,NA,NA,NA
2043,78Sleep,16671.598614745657,185971.59861474566,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.008251065710132,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.7195882209,NA,1,250,896.1680079175497,1,6308.480085945012,8568.841391206703,2260.36130526169,0.49999999238501025,0,0.9734232385168551,Moderate,0.9886499600138164,0.9886499449566978,0.9623748311792593,0.33327476025168695,0.016907373267468485,0.008624946649469428,NA,NA,8,NA,NA,NA
2043,78Sleep,147574.66528141254,316874.66528141254,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,20.410641336914953,1,533.5692012257085,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,7.450342955049495,NA,0.9973212605778902,250,896.1680079175497,1,6815.030631690618,8568.841391206703,1753.8107595160845,0.4986606226943539,0,0.12116450180720528,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2043,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,13.56756816364847,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1465.3362846695118,8568.841391206703,7103.505106537191,0.46586737245632065,0.46586737245632065,0.9999999999030866,Moderate,1,0.9317347449126413,0.9317347448223438,0.300637226718631,0.015251637436899829,0.007780307273597423,NA,NA,NA,NA,1,NA
2043,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.7195882209,NA,1,250,896.1680079175497,1,69445.33262911532,8568.841391206703,-60876.491237908616,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2044,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104420406236217,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.748680962,NA,1,250,896.1680079175497,1,8635.842595873522,8635.842595873522,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.04306776373826571,0.0021848721960465844,0.0011145673445957134,NA,NA,NA,NA,NA,NA
2044,78Sleep,13473.926365561829,182773.92636556184,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,9.818978123939464,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.748680962,NA,1,250,896.1680079175497,1,7127.880119052684,8635.842595873522,1507.9624768208387,0.4999999971986018,0,0.9825595787378731,Moderate,0.9610304919278353,0.9610304865433771,0.9442697100123139,0.3262888865937013,0.016552972671858603,0.008444156518363917,NA,10,NA,NA,NA,NA
2044,78Sleep,18342.92636556184,187642.92636556184,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.456481798043551,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.748680962,NA,1,250,896.1680079175497,1,6109.074338248713,8635.842595873522,2526.76825762481,0.4999999971986018,0,0.9679181513443421,Moderate,0.9886499600138164,0.9886499544746119,0.9569322362617343,0.33066437544776295,0.016774945746649506,0.008557391489722474,NA,NA,8,NA,NA,NA
2044,78Sleep,135950.1263655621,305250.1263655621,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,21.187240159642524,1,535.4059921741731,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,6.604116979035536,NA,0.9985750235618076,250,896.1680079175497,1,5819.538781127364,8635.842595873522,2816.3038147461584,0.4992875089834975,0,0.16676080860579412,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2044,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,14.130335347911153,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1406.97651084834,8635.842595873522,7228.866085025183,0.4658673769413112,0.4658673769413112,0.9999999999030866,Moderate,1,0.9317347538826224,0.9317347537923248,0.29997897422027003,0.015218243606879133,0.007763272102149228,NA,NA,NA,NA,1,NA
2044,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.748680962,NA,1,250,896.1680079175497,1,69988.49895904132,8635.842595873522,-61352.65636316779,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2045,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.10443114586017,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.800162241,NA,1,250,896.1680079175497,1,8754.42850334019,8754.42850334019,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.04791413309689685,0.0024307335258290093,0.001239988414976951,NA,NA,NA,NA,NA,NA
2045,78Sleep,15006.372122007013,184306.37212200701,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.05643245489153,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.800162241,NA,1,250,896.1680079175497,1,7055.152346015688,8754.42850334019,1699.2761573245025,0.49999999896942315,0,0.9784123883561271,Moderate,0.9610304919278353,0.9610304899470038,0.940284136952107,0.324300433565107,0.01645209639321727,0.008392696572001193,NA,10,NA,NA,NA,NA
2045,78Sleep,19719.372122007015,189019.37212200701,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.832380037079142,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.800162241,NA,1,250,896.1680079175497,1,5996.229228975171,8754.42850334019,2758.199274365019,0.49999999896942315,0,0.9630161405682885,Moderate,0.9886499600138164,0.9886499579760569,0.952085866903103,0.32837080547665753,0.016658590569956104,0.00849803530378547,NA,NA,8,NA,NA,NA
2045,78Sleep,124030.70545534056,293330.70545534056,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,21.83851663142906,1,537.2427831226377,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,5.857205761484339,NA,0.9994962000836077,250,896.1680079175497,1,5007.437573696455,8754.42850334019,3746.9909296437354,0.4997480990117462,0,0.22517493895239393,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2045,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,14.602286908327589,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1361.5024858594559,8754.42850334019,7392.926017480734,0.465867378591247,0.465867378591247,0.9999999999030866,Moderate,1,0.931734757182494,0.9317347570921964,0.29941462786133854,0.01518961373243144,0.007748667164067717,NA,NA,NA,NA,1,NA
2045,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.800162241,NA,1,250,896.1680079175497,1,70949.66302667628,8754.42850334019,-62195.23452333609,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2046,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104433367948719,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8024309569000003,NA,1,250,896.1680079175497,1,8759.652539285584,8759.652539285584,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.05167590137017086,0.002621571920833577,0.001337340673636301,NA,NA,NA,NA,NA,NA
2046,78Sleep,16172.293723365065,185472.29372336506,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.237093422908599,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8024309569000003,NA,1,250,896.1680079175497,1,6934.782891807617,8759.652539285584,1824.8696474779672,0.49999999962087194,0,0.974971523457757,Moderate,0.9610304919278353,0.9610304911991281,0.9369773620937704,0.32270943895049037,0.016371383590977038,0.008351522605930977,NA,10,NA,NA,NA,NA
2046,78Sleep,20729.29372336506,190029.29372336506,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.118372461255182,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8024309569000003,NA,1,250,896.1680079175497,1,5858.214092527544,8759.652539285584,2901.4384467580394,0.49999999962087194,0,0.9592111846498722,Moderate,0.9886499600138164,0.9886499592641665,0.9483240986298291,0.32661742982583886,0.01656964000981139,0.008452659015964066,NA,NA,8,NA,NA,NA
2046,78Sleep,111744.76039003197,281044.76039003197,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,22.334023440540282,1,539.0795740711022,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,5.30615958478337,NA,0.9997640993933704,250,896.1680079175497,1,4435.693593088002,8759.652539285584,4323.958946197582,0.49988204931764657,0,0.29815362068509565,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2046,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,14.961359010403559,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1328.8264729892837,8759.652539285584,7430.8260662963,0.46586737919822446,0.46586737919822446,0.9999999999030866,Moderate,1,0.9317347583964489,0.9317347583061514,0.29899722985349997,0.015168438699811822,0.007737865159299987,NA,NA,NA,NA,1,NA
2046,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8024309569000003,NA,1,250,896.1680079175497,1,70992.02033102282,8759.652539285584,-62232.36779173724,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2047,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104432016948708,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8379313606,NA,1,250,896.1680079175497,1,8841.436221667427,8841.436221667427,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.05425482874841747,0.0027524035739139984,0.0014040817344758174,NA,NA,NA,NA,NA,NA
2047,78Sleep,16995.32125247119,186295.32125247119,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.364622538022186,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8379313606,NA,1,250,896.1680079175497,1,6913.403602285447,8841.436221667427,1928.03261938198,0.49999999986052657,0,0.9723956188422218,Moderate,0.9610304919278353,0.9610304916597588,0.9345018396637359,0.3215718614630839,0.016313673108533887,0.008322082797374493,NA,10,NA,NA,NA,NA
2047,78Sleep,21396.321252471185,190696.32125247119,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.320255364821348,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8379313606,NA,1,250,896.1680079175497,1,5816.017336401254,8841.436221667427,3025.4188852661728,0.49999999986052657,0,0.956602649841991,Moderate,0.9886499600138164,0.9886499597380356,0.9457451712515825,0.32544080951036813,0.016509948844321613,0.008422208802932775,NA,NA,8,NA,NA,NA
2047,78Sleep,99115.92125247142,268415.9212524714,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,22.683803172113176,1,540.9163650195668,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,4.975776188054705,NA,0.9999319403315269,250,896.1680079175497,1,4095.370200618237,8841.436221667427,4746.06602104919,0.4999659700262995,0,0.3859399892560824,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2047,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,15.214829076142365,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1306.68900882334,8841.436221667427,7534.747212844088,0.465867379421519,0.465867379421519,0.9999999999030866,Moderate,1,0.931734758843038,0.9317347587527405,0.2987325002781304,0.015155008694664324,0.007731014120048246,NA,NA,NA,NA,1,NA
2047,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8379313606,NA,1,250,896.1680079175497,1,71654.81879069151,8841.436221667427,-62813.382569024085,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2048,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104426722698674,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8705042234000002,NA,1,250,896.1680079175497,1,8916.480097347116,8916.480097347116,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.055816022572477086,0.002831604551228658,0.001444484474340746,NA,NA,NA,NA,NA,NA
2048,78Sleep,17546.052100788915,186846.05210078892,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.449958951772519,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8705042234000002,NA,1,250,896.1680079175497,1,6915.142911742598,8916.480097347116,2001.3371856045178,0.4999999999486906,0,0.9706045787253704,Moderate,0.9610304919278353,0.9610304918292155,0.9327805956641313,0.32083288139851796,0.016276183885589435,0.008302958445962195,NA,10,NA,NA,NA,NA
2048,78Sleep,21791.05210078892,191091.05210078892,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.455345794740012,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8705042234000002,NA,1,250,896.1680079175497,1,5801.7626137580255,8916.480097347116,3114.71748358909,0.4999999999486906,0,0.9550235328095487,Moderate,0.9886499600138164,0.9886499599123624,0.944183977427523,0.3247551111767129,0.01647516265869137,0.008404463350078979,NA,NA,8,NA,NA,NA
2048,78Sleep,86214.78543412249,255514.7854341225,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,22.9178591197954,1,542.7531559680314,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,4.812644533797186,NA,0.9999723973838034,250,896.1680079175497,1,3920.648777775478,8916.480097347116,4995.831319571638,0.49998619864059374,0,0.48657907680942325,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
2048,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,15.384439179560285,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1292.283046062212,8916.480097347116,7624.197051284904,0.4658673795036645,0.4658673795036645,0.9999999999030866,Moderate,1,0.931734759007329,0.9317347589170315,0.2985959848522921,0.015148083125924366,0.0077274811844494145,NA,NA,NA,NA,1,NA
2048,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,5000,100,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8705042234000002,NA,1,250,896.1680079175497,1,72262.95957335085,8916.480097347116,-63346.47947600373,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86
2049,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104422754526304,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8942058342,NA,1,250,896.1680079175497,1,8971.085887709769,8971.085887709769,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.05661475712470043,0.0028721251811313422,0.0014651552352912952,NA,NA,NA,NA,NA,NA
2049,78Sleep,17901.511629148295,187201.5116291483,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.505037837359248,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8942058342,NA,1,250,896.1680079175497,1,6921.010064580742,8971.085887709769,2050.0758231290265,0.4999999999811243,0,0.9694200725367835,Moderate,0.9610304919278353,0.9610304918915551,0.9316422491595721,0.32039635369000385,0.016254038383470202,0.008291661376258789,NA,10,NA,NA,NA,NA
2049,78Sleep,21990.5116291483,191290.5116291483,alt,169300,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.542537533956063,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8942058342,NA,1,250,896.1680079175497,1,5796.7115828301385,8971.085887709769,3174.3743048796305,0.4999999999811243,0,0.954215628449254,Moderate,0.9886499600138164,0.9886499599764935,0.9433852428752996,0.3244348270109784,0.01645891431171891,0.008396174592058289,NA,NA,8,NA,NA,NA
2049,78Sleep,73118.3782958152,242418.3782958152,alt,169300,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,23.0689264097919,1,544.5899469164959,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,4.7309044396005095,NA,0.9999894805786824,250,896.1680079175497,1,3828.8203613273085,8971.085887709769,5142.26552638246,0.49999474027046575,0,0.5956348016907453,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA
