yr,cls,inc_cost,tot_cost,tech_type,base_cost,fuel_1,fuel_2,range_limited,intro_yr,intro,final,incr_cost,fuel_mo,cost,interval_k_miles,monthly_mi_dep_savings,subsidy,f1_mpgde,f2_mpgde,CD_range,flt,cohort,VMTShr,TruckShr,VMT,price_dge_f1,price_dge_f2,fuel_avail_pref_factor_multiplier,OPDAYS,VMTperday,fuel1_vmtshr,monthly_fuel_cost,base_monthly_fuel_cost,monthly_savings,pref_factor,indifference_calc,inc_cost_adj,adoption_curve,cumulative_proportion_willing_to_adopt,indiv_tech_adoption_rate,adj_indiv_tech_adoption_rate,final_mkt_shr,tech_shr_of_vmt,tech_shr_of_trk,conventional_diesel_ice,adv_conv,hev,bev,fcev,na,isg,phev,fchev
2036,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.80615949251829,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.535600313,NA,1,250,882.8116717366136,1,7384.199911351476,8722.35445257733,1338.1545412258547,0.4999969279126989,0,0.9932999223754136,Moderate,1,0.9999938558253978,0.9932938193672582,0.28106540963729354,0.004267666758744527,0.0014886322248370161,NA,NA,NA,NA,NA,NA,6,NA,NA
2036,78Day,21247.826875298837,162973.65388825597,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.001783527814007,20.945940243621127,138.740279572574,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.535600313,10.069103147044721,1,250,882.8116717366136,0.8428427217102232,7477.947033930669,8722.35445257733,1244.4074186466614,0.4999969279126989,0,0.9394740697045215,Moderate,0.7177177698896199,0.7177133601063266,0.6742730913003974,0.19079434394797098,0.0028970006678302627,0.0010105213910317516,NA,NA,NA,NA,NA,NA,NA,19,NA
2036,78Day,30039.7510299719,171765.57804292903,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,19.45475338650071,1,248.58845165774892,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,10.069103147044721,NA,0.8908829980431467,250,882.8116717366136,1,9519.012317895944,8722.35445257733,-796.6578653186134,0.4454387621512283,0,0.8826791083210136,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2036,78Day,12143.892554346501,153869.71956730363,alt,141725.82701295713,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,10.111692570575936,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,1936.8415315196387,8722.35445257733,6785.5129210576915,0.46586451718094984,0,0.9798119567888635,Moderate,1,0.9317290343618997,0.9129192483551312,0.24068793960575866,0.003654579624051733,0.0012747773676210384,NA,NA,NA,NA,NA,NA,NA,NA,2
2037,78Day,141725.82701295713,141725.82701295713,base,141725.82701295713,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,7.455164414597413,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.5596248174,NA,1,250,882.8116717366136,1,8781.603600102408,8781.603600102408,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.00625703935907973,9.500620839597477e-5,3.313972514091872e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,78Day,6735.775580183283,148461.60259314041,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.757481095419415,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.5596248174,NA,1,250,882.8116717366136,1,7475.699684561932,8781.603600102408,1305.9039155404753,0.499998869837851,0,0.9937452068273572,Moderate,1,0.999997739675702,0.9937429606409203,0.2762545199616732,0.004194618730617811,0.001463151873446548,NA,6,NA,NA,NA,NA,NA,NA,NA
2037,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.806179045396197,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.5596248174,NA,1,250,882.8116717366136,1,7434.359252190122,8781.603600102408,1347.2443479122858,0.499998869837851,0,0.9932999223754136,Moderate,1,0.999997739675702,0.9932976771954639,0.2761307338627085,0.0041927391758891505,0.001462496253901818,NA,NA,NA,NA,NA,NA,6,NA,NA
2037,78Day,21101.47271903741,162827.29973199454,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.062809573663364,21.036807948861114,138.83079479317675,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.5596248174,10.013076452965333,1,250,882.8116717366136,0.842740191098655,7464.49910306236,8781.603600102408,1317.104497040048,0.499998869837851,0,0.940279673916007,Moderate,0.7822800694069151,0.7822783012002664,0.7355603859641544,0.20448132905142224,0.0031048223682266537,0.0010830130117977324,NA,NA,NA,NA,NA,NA,NA,17,NA
2037,78Day,29460.78359161096,171186.6106045681,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,19.534893637869498,1,248.6319841153311,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,10.013076452965333,NA,0.9317347591029426,250,882.8116717366136,1,9427.21279348375,8781.603600102408,-645.6091933813423,0.4658663265401137,0,0.8868942508184444,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2037,78Day,11611.14864733757,153336.9756602947,alt,141725.82701295713,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,10.214978650102701,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,1917.2576659720328,8781.603600102408,6864.345934130375,0.4658663265401137,0,0.9815282702476233,Moderate,1,0.9317326530802273,0.9145219393110645,0.23687637776511627,0.0035967052816088117,0.0012545898468931712,NA,NA,NA,NA,NA,NA,NA,NA,2
2038,78Day,141725.82701295713,141725.82701295713,base,141725.82701295713,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,7.455180967737977,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.5897074603999997,NA,1,250,882.8116717366136,1,8855.797894877298,8855.797894877298,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.0062556194996348236,9.498464940384217e-5,3.3132205010543535e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2038,78Day,6735.775580183283,148461.60259314041,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.757500540170396,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.5897074603999997,NA,1,250,882.8116717366136,1,7538.86061635786,8855.797894877298,1316.9372785194382,0.4999995842359861,0,0.9937452068273572,Moderate,1,0.9999991684719722,0.9937443805003653,0.27387159561762925,0.004158436665294286,0.0014505309750853083,NA,6,NA,NA,NA,NA,NA,NA,NA
2038,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.806198598274102,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.5897074603999997,NA,1,250,882.8116717366136,1,7497.170905612171,8855.797894877298,1358.6269892651271,0.4999995842359861,0,0.9932999223754136,Moderate,1,0.9999991684719722,0.9932990964186882,0.27374887727642905,0.0041565733232839545,0.001449881010802884,NA,NA,NA,NA,NA,NA,6,NA,NA
2038,78Day,20955.118562775984,162680.94557573312,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.123835890423408,21.12767605741241,138.9213100137795,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.5897074603999997,9.932570095649,1,250,882.8116717366136,0.8426376604870868,7458.086757105402,8855.797894877298,1397.7111377718957,0.4999995842359861,0,0.9410803936454365,Moderate,0.8131554612767673,0.8131547851152103,0.7652440252708924,0.21089789924876928,0.003202250875604017,0.0011169976745885968,NA,NA,NA,NA,NA,NA,NA,16,NA
2038,78Day,28881.816153250023,170607.64316620716,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,19.6150342449267,1,248.6755165729133,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,9.932570095649,NA,0.951971359071013,250,882.8116717366136,1,9313.210024355985,8855.797894877298,-457.41212947868735,0.47598528374007315,0,0.8910469073740613,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2038,78Day,11078.404740328639,152804.23175328577,alt,141725.82701295713,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,10.318265188194093,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,1898.0657860062015,8855.797894877298,6957.732108871096,0.46586699216968797,0,0.9831704087906501,Moderate,1,0.9317339843393759,0.9160532822670854,0.23522600835753762,0.003571646251152302,0.0012458488456928557,NA,NA,NA,NA,NA,NA,NA,NA,2
2039,78Day,141725.82701295713,141725.82701295713,base,141725.82701295713,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,7.455197520878542,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6205475440999995,NA,1,250,882.8116717366136,1,8931.860460039145,8931.860460039145,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.006255097161514511,9.497671827835874e-5,3.312943850377502e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2039,78Day,6735.775580183283,148461.60259314041,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.757519984921379,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6205475440999995,NA,1,250,882.8116717366136,1,7603.611989829186,8931.860460039145,1328.2484702099582,0.4999998470488865,0,0.9937452068273572,Moderate,1,0.999999694097773,0.9937449028384854,0.27162178052277347,0.004124275716403322,0.0014386150753150412,NA,6,NA,NA,NA,NA,NA,NA,NA
2039,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.806218151152011,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6205475440999995,NA,1,250,882.8116717366136,1,7561.564205606909,8931.860460039145,1370.2962544322354,0.4999998470488865,0,0.9932999223754136,Moderate,1,0.999999694097773,0.9932996185227553,0.27150007029479445,0.004122427681475027,0.0014379704503941174,NA,NA,NA,NA,NA,NA,6,NA,NA
2039,78Day,20808.764406514558,162534.5914194717,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.184862478094143,21.21854456927501,139.01182523438226,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6205475440999995,9.749364596268473,1,250,882.8116717366136,0.8425351298755185,7438.917583097743,8931.860460039145,1492.9428769414017,0.4999998470488865,0,0.9418762152418261,Moderate,0.8427352129942551,0.8427349551996767,0.7937520100554614,0.21695742403202706,0.003294258044058753,0.0011490912853648096,NA,NA,NA,NA,NA,NA,NA,15,NA
2039,78Day,28302.848714889085,170028.67572784622,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,19.695175207672317,1,248.71904903049548,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,9.749364596268473,NA,0.9673209199620472,250,882.8116717366136,1,9104.23150049026,8931.860460039145,-172.37104045111482,0.48366031202821175,0,0.8951360136410252,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2039,78Day,10545.660833319707,152271.48784627684,alt,141725.82701295713,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,10.421552184850116,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,1879.254239413639,8931.860460039145,7052.606220625506,0.4658672370416024,0,0.9847379903007513,Moderate,1,0.9317344740832048,0.9175143335026225,0.23366562798889046,0.0035479536045229408,0.0012375844616024448,NA,NA,NA,NA,NA,NA,NA,NA,2
2040,78Day,141725.82701295713,141725.82701295713,base,141725.82701295713,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,7.455214074019106,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6207084361,NA,1,250,882.8116717366136,1,8932.237546570319,8932.237546570319,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.006254905003920674,9.497380057825216e-5,3.312842076207994e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2040,78Day,6735.775580183283,148461.60259314041,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.75753942967236,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6207084361,NA,1,250,882.8116717366136,1,7603.933000181112,8932.237546570319,1328.3045463892067,0.49999994373241896,0,0.9937452068273572,Moderate,1,0.9999998874648379,0.9937450949960793,0.26951950352087245,0.004092354969946958,0.0014274805949298448,NA,6,NA,NA,NA,NA,NA,NA,NA
2040,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.806237704029918,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6207084361,NA,1,250,882.8116717366136,1,7561.883440779615,8932.237546570319,1370.3541057907041,0.49999994373241896,0,0.9932999223754136,Moderate,1,0.9999998874648379,0.9932998105942459,0.26939873529619185,0.004090521238294788,0.0014268409592264409,NA,NA,NA,NA,NA,NA,6,NA,NA
2040,78Day,20662.41025025313,162388.23726321026,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.245889336675566,21.309413484448918,139.102340454985,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6207084361,9.430268792063863,1,250,882.8116717366136,0.8424325992639502,7349.924828180927,8932.237546570319,1582.312718389392,0.49999994373241896,0,0.9426671251296986,Moderate,0.8707376536273742,0.8707375556387712,0.8208156683164615,0.22261828764818067,0.0033802119845013755,0.0011790734308386635,NA,NA,NA,NA,NA,NA,NA,14,NA
2040,78Day,27723.881276528147,169449.70828948528,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,19.775316526106348,1,248.76258148807767,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,9.430268792063863,NA,0.9828519181996197,250,882.8116717366136,1,8770.562688441549,8932.237546570319,161.6748581287702,0.4914259037971099,0,0.8991605180543242,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2040,78Day,10012.916926310776,151738.7439392679,alt,141725.82701295713,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,10.524839640070761,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,1860.8118312877568,8932.237546570319,7071.425715282562,0.4658673271250102,0,0.9862306496080575,Moderate,1,0.9317346542500204,0.9189052733233365,0.23220856853083433,0.003525829771417028,0.0012298673054231591,NA,NA,NA,NA,NA,NA,NA,NA,2
2041,78Day,141725.82701295713,141725.82701295713,base,141725.82701295713,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,7.45523062715967,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6438585757,NA,1,250,882.8116717366136,1,8989.328660813118,8989.328660813118,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.0062548343130738315,9.497272721608493e-5,3.312804635573536e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2041,78Day,6735.775580183283,148461.60259314041,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.75755887442334,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6438585757,NA,1,250,882.8116717366136,1,7652.534149147937,8989.328660813118,1336.7945116651817,0.4999999793003122,0,0.9937452068273572,Moderate,1,0.9999999586006244,0.9937451656869262,0.26757904221348566,0.004062891215481934,0.001417203153685997,NA,6,NA,NA,NA,NA,NA,NA,NA
2041,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.806257256907825,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6438585757,NA,1,250,882.8116717366136,1,7610.215826607625,8989.328660813118,1379.1128342054935,0.4999999793003122,0,0.9932999223754136,Moderate,1,0.9999999586006244,0.9932998812534171,0.267459143484571,0.0040610706861593645,0.001416568123171891,NA,NA,NA,NA,NA,NA,6,NA,NA
2041,78Day,20516.056093991705,162241.88310694884,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.306916466167678,21.400282802934132,139.19285567558777,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6438585757,8.945661668547308,1,250,882.8116717366136,0.842330068652382,7277.65950555317,8989.328660813118,1711.6691552599486,0.4999999793003122,0,0.9434531098094698,Moderate,0.8968721742495617,0.8968721371196137,0.8461568068669647,0.22783892265516104,0.0034594815413905695,0.0012067239535960962,NA,NA,NA,NA,NA,NA,NA,13,NA
2041,78Day,27144.91383816721,168870.74085112434,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,19.85545820022879,1,248.80611394565986,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,8.945661668547308,NA,0.989366209446265,250,882.8116717366136,1,8286.275798784925,8989.328660813118,703.052862028193,0.49468308424356083,0,0.9031193822802669,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2041,78Day,9480.173019301845,151206.00003225898,alt,141725.82701295713,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,10.628127553856038,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,1842.7278018078002,8989.328660813118,7146.600859005318,0.46586736026485265,0,0.9876480386317903,Moderate,1,0.9317347205297053,0.9202259692563027,0.23086805733370844,0.0035054755944904487,0.0012227674343704685,NA,NA,NA,NA,NA,NA,NA,NA,2
2042,78Day,141725.82701295713,141725.82701295713,base,141725.82701295713,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,7.455247180300235,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6971650080000003,NA,1,250,882.8116717366136,1,9120.81434744134,9120.81434744134,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.006254808307361914,9.497233234816991e-5,3.312790861932432e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2042,78Day,6735.775580183283,148461.60259314041,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.757578319174321,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6971650080000003,NA,1,250,882.8116717366136,1,7764.466724428327,9120.81434744134,1356.3476230130118,0.49999999238501025,0,0.9937452068273572,Moderate,1,0.9999999847700205,0.9937451916926381,0.2658147082821952,0.004036101760032365,0.0014078585518408902,NA,6,NA,NA,NA,NA,NA,NA,NA
2042,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.806276809785732,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6971650080000003,NA,1,250,882.8116717366136,1,7721.529417544899,9120.81434744134,1399.2849298964402,0.49999999238501025,0,0.9932999223754136,Moderate,1,0.9999999847700205,0.9932999072474762,0.2656956001286335,0.004034293234720386,0.0014072277085227403,NA,NA,NA,NA,NA,NA,6,NA,NA
2042,78Day,20369.70193773028,162095.5289506874,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.36794386657048,21.49115252473065,139.28337089619052,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.6971650080000003,8.28091048336302,1,250,882.8116717366136,0.8422275380408137,7231.461061872262,9120.81434744134,1889.3532855690773,0.49999999238501025,0,0.9442341558578311,Moderate,0.9208397583791071,0.9208397443547365,0.8694883386911356,0.23257751688869577,0.0035314318433495744,0.0012318214000786416,NA,NA,NA,NA,NA,NA,NA,12,NA
2042,78Day,26565.94639980627,168291.7734127634,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,19.935600230039654,1,248.84964640324205,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,8.28091048336302,NA,0.9951942788280157,250,882.8116717366136,1,7639.687651490156,9120.81434744134,1481.1266959511831,0.4975971318356136,0,0.9070115816618729,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2042,78Day,8947.429112292913,150673.25612525005,alt,141725.82701295713,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,10.731415926205942,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,1824.9918053054323,9120.81434744134,7295.822542135907,0.46586737245632065,0,0.9889898265155375,Moderate,1,0.9317347449126413,0.9214761837296517,0.2296573663931136,0.0034870925942879077,0.001216355142118592,NA,NA,NA,NA,NA,NA,NA,NA,2
2043,78Day,141725.82701295713,141725.82701295713,base,141725.82701295713,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,7.4552637334408,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.7195882209,NA,1,250,882.8116717366136,1,9176.111483307404,9176.111483307404,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.006254798740394918,9.497218708437853e-5,3.312785794892918e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2043,78Day,6735.775580183283,148461.60259314041,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.757597763925304,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.7195882209,NA,1,250,882.8116717366136,1,7811.540675835823,9176.111483307404,1364.5708074715812,0.4999999971986018,0,0.9937452068273572,Moderate,1,0.9999999943972036,0.9937452012596051,0.2642410881501147,0.004012208082268041,0.0013995240447904128,NA,6,NA,NA,NA,NA,NA,NA,NA
2043,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.80629636266364,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.7195882209,NA,1,250,882.8116717366136,1,7768.343051177907,9176.111483307404,1407.7684321294973,0.4999999971986018,0,0.9932999223754136,Moderate,1,0.9999999943972036,0.9932999168101564,0.2641226851155043,0.0040104102634059,0.0013988969360577267,NA,NA,NA,NA,NA,NA,6,NA,NA
2043,78Day,20223.347781468852,161949.17479442598,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.42897153788397,21.582022649838482,139.37388611679327,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.7195882209,7.450342955049495,1,250,882.8116717366136,0.8421250074292455,7112.258911593453,9176.111483307404,2063.852571713951,0.4999999971986018,0,0.9450102499281323,Moderate,0.9423324261565089,0.9423324208768121,0.8905137965681782,0.2367914172763819,0.0035954152507435898,0.001254139862949821,NA,NA,NA,NA,NA,NA,NA,11,NA
2043,78Day,25986.978961445333,167712.80597440246,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,20.01574261553893,1,248.89317886082424,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,7.450342955049495,NA,0.9973212605778902,250,882.8116717366136,1,6845.913161843954,9176.111483307404,2330.19832146345,0.4986606274950511,0,0.9108361056598899,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2043,78Day,8414.685205283982,150140.5122182411,alt,141725.82701295713,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,10.834704757120475,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,1807.593890528408,9176.111483307404,7368.517592778996,0.4658673769413112,0,0.9902556997559637,Moderate,1,0.9317347538826224,0.9226556506929868,0.22859001071760418,0.0034708859812364935,0.0012107020094332985,NA,NA,NA,NA,NA,NA,NA,NA,2
2044,78Day,141725.82701295713,141725.82701295713,base,141725.82701295713,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,7.455280286581364,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.748680962,NA,1,250,882.8116717366136,1,9247.8618611511,9247.8618611511,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.006254795220904219,9.497213364481269e-5,3.312783930833134e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2044,78Day,6735.775580183283,148461.60259314041,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.757617208676283,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.748680962,NA,1,250,882.8116717366136,1,7872.621123261969,9247.8618611511,1375.2407378891303,0.49999999896942315,0,0.9937452068273572,Moderate,1,0.9999999979388463,0.9937452047790957,0.26287343460296536,0.003991441778836465,0.0013922804172471785,NA,5,NA,NA,NA,NA,NA,NA,NA
2044,78Day,6972.197136794624,148698.02414975176,alt,141725.82701295713,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,8.806315915541546,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.748680962,NA,1,250,882.8116717366136,1,7829.085725256726,9247.8618611511,1418.7761358943735,0.49999999896942315,0,0.9932999223754136,Moderate,1,0.9999999979388463,0.9932999203280698,0.26275564439632737,0.003989653265087927,0.001391656554290873,NA,NA,NA,NA,NA,NA,6,NA,NA
2044,78Day,20076.993625207426,161802.82063816456,alt,141725.82701295713,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,9.489999480108148,21.672893178257613,139.46440133739603,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.748680962,6.604116979035536,1,250,882.8116717366136,0.8420224768176772,7002.702829655999,9247.8618611511,2245.1590314951,0.49999999896942315,0,0.9457813787507614,Moderate,0.9610304919278353,0.9610304899470038,0.908924741803597,0.24043604691067505,0.003650754912633255,0.0012734432454905833,NA,NA,NA,NA,NA,NA,NA,10,NA
2044,78Day,25408.011523084395,167133.83853604153,alt,141725.82701295713,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,20.09588535672662,1,248.93671131840642,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,6.604116979035536,NA,0.9985750235618076,250,882.8116717366136,1,6044.138977450548,9247.8618611511,3203.7228837005514,0.4992875107517955,0,0.9145919582891743,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
