Type,St,Rest_Area,Rte,MP,Mun,Co,Lat,Long,Total_Spac,Truck_Spac,Hours,Limit,Comment,Rest_Stop
Private,NY,,,0.0,,,43.077419,-76.058357,0.0,0.0,,,,
Private,NY,,,0.0,,,42.145809,-74.63269,0.0,0.0,,,,
Private,NY,,,0.0,,,42.09433,-78.500366,0.0,0.0,,,,
Private,NY,,,0.0,,,44.283119,-73.537369,0.0,0.0,,,,
Private,NY,,,0.0,,,43.647114,-73.800636,0.0,0.0,,,,
Private,NY,,,0.0,,,43.164513,-77.645348,0.0,0.0,,,,
Private,NY,,,0.0,,,41.55513,-74.004684,0.0,0.0,,,,
Private,NY,,,0.0,,,42.939251,-78.53064,0.0,0.0,,,,
Private,NY,,,0.0,,,43.114292,-78.697052,0.0,0.0,,,,
Private,NY,,,0.0,,,42.29232,-76.713867,0.0,0.0,,,,
Private,NY,,,0.0,,,42.132791,-76.944369,0.0,0.0,,,,
Private,NY,,,0.0,,,42.634296,-76.191086,0.0,0.0,,,,
Private,NY,,,0.0,,,43.116199,-75.210991,0.0,0.0,,,,
Private,NY,,,0.0,,,42.974003,-77.354713,0.0,0.0,,,,
Private,NY,,,0.0,,,42.830242,-77.897095,0.0,0.0,,,,
Private,NY,,,0.0,,,42.906212,-77.757149,0.0,0.0,,,,
Private,NY,,,0.0,,,44.968239,-74.603958,0.0,0.0,,,,
Private,NY,,,0.0,,,43.079739,-75.391472,0.0,0.0,,,,
Private,NY,,,0.0,,,40.736309,-73.430099,0.0,0.0,,,,
Private,NY,,,0.0,,,42.579922,-74.948318,0.0,0.0,,,,
Private,NY,,,0.0,,,43.090031,-77.635384,0.0,0.0,,,,
Private,NY,,,0.0,,,42.515121,-75.522919,0.0,0.0,,,,
Private,NY,,,0.0,,,43.23262,-75.288132,0.0,0.0,,,,
Private,NY,,,0.0,,,41.54213,-74.012466,0.0,0.0,,,,
Private,NY,,,0.0,,,42.915077,-75.379364,0.0,0.0,,,,
Private,NY,,,0.0,,,42.529854,-78.479401,0.0,0.0,,,,
Private,NY,,,0.0,,,42.521381,-79.180878,0.0,0.0,,,,
Private,NY,,,0.0,,,43.12707,-76.078461,0.0,0.0,,,,
Private,NY,,,0.0,,,43.165209,-78.716348,0.0,0.0,,,,
Private,NY,,,0.0,,,42.998291,-78.881927,0.0,0.0,,,,
Private,NY,,,0.0,,,42.747795,-76.134819,0.0,0.0,,,,
Private,NY,,,0.0,,,43.866268,-76.013407,0.0,0.0,,,,
Private,NY,,,0.0,,,43.155032,-75.745154,0.0,0.0,,,,
Private,NY,,,0.0,,,43.099541,-76.080757,0.0,0.0,,,,
Private,NY,,,0.0,,,42.96343,-76.734567,0.0,0.0,,,,
Private,NY,,,0.0,,,43.23298,-76.132039,0.0,0.0,,,,
Private,OH,,,0.0,,,39.788979,-84.181824,0.0,0.0,,,,
Private,OH,,,0.0,,,41.610958,-83.736977,0.0,0.0,,,,
Private,OH,,,0.0,,,38.882896,-83.020836,0.0,0.0,,,,
Private,OH,,,0.0,,,41.514382,-82.912492,0.0,0.0,,,,
Private,OH,,,0.0,,,40.694092,-84.646774,0.0,0.0,,,,
Private,OH,,,0.0,,,40.781426,-81.420554,0.0,0.0,,,,
Private,OH,,,0.0,,,41.402225,-82.658571,0.0,0.0,,,,
Private,OH,,,0.0,,,41.497818,-83.720863,0.0,0.0,,,,
Private,OH,,,0.0,,,39.272449,-81.571396,0.0,0.0,,,,
Private,OH,,,0.0,,,40.081004,-82.92888,0.0,0.0,,,,
Private,OH,,,0.0,,,41.667953,-84.209854,0.0,0.0,,,,
Private,OH,,,0.0,,,39.3763,-81.502224,0.0,0.0,,,,
Private,OH,,,0.0,,,39.300529,-84.465782,0.0,0.0,,,,
Private,OH,,,0.0,,,41.447872,-81.669022,0.0,0.0,,,,
Private,OH,,,0.0,,,41.365208,-81.52664,0.0,0.0,,,,
Private,OH,,,0.0,,,40.795401,-81.694981,0.0,0.0,,,,
Private,OH,,,0.0,,,41.02816,-82.222244,0.0,0.0,,,,
Private,OH,,,0.0,,,41.72114,-83.556358,0.0,0.0,,,,
Private,OH,,,0.0,,,41.609463,-83.538322,0.0,0.0,,,,
Private,OH,,,0.0,,,39.482151,-81.443207,0.0,0.0,,,,
Private,OH,,,0.0,,,41.02845,-82.030557,0.0,0.0,,,,
Private,OH,,,0.0,,,41.673269,-83.7189,0.0,0.0,,,,
Private,OH,,,0.0,,,39.205654,-84.735794,0.0,0.0,,,,
Private,OH,,,0.0,,,39.521976,-83.846413,0.0,0.0,,,,
Private,OH,,,0.0,,,39.3139,-84.463112,0.0,0.0,,,,
Private,OH,,,0.0,,,40.287351,-81.862026,0.0,0.0,,,,
Private,OH,,,0.0,,,40.644647,-83.609582,0.0,0.0,,,,
Private,OH,,,0.0,,,40.693764,-81.701706,0.0,0.0,,,,
Private,OH,,,0.0,,,39.993671,-81.74144,0.0,0.0,,,,
Private,OH,,,0.0,,,40.604893,-81.530136,0.0,0.0,,,,
Private,OH,,,0.0,,,41.284191,-81.4403,0.0,0.0,,,,
Private,OH,,,0.0,,,41.064798,-82.887191,0.0,0.0,,,,
Private,OH,,,0.0,,,39.979858,-82.484749,0.0,0.0,,,,
Private,OH,,,0.0,,,40.766961,-82.516916,0.0,0.0,,,,
Private,OH,,,0.0,,,40.336853,-84.571671,0.0,0.0,,,,
Private,OH,,,0.0,,,41.247604,-82.597426,0.0,0.0,,,,
Private,OH,,,0.0,,,41.104122,-81.153969,0.0,0.0,,,,
Private,OH,,,0.0,,,41.864294,-80.761591,0.0,0.0,,,,
Private,OH,,,0.0,,,40.636053,-83.613002,0.0,0.0,,,,
Private,OH,,,0.0,,,40.698093,-84.08979,0.0,0.0,,,,
Private,OH,,,0.0,,,40.094475,-80.721474,0.0,0.0,,,,
Private,OH,,,0.0,,,41.568329,-83.671127,0.0,0.0,,,,
Private,OH,,,0.0,,,39.659229,-81.864418,0.0,0.0,,,,
Private,OH,,,0.0,,,41.450169,-81.071571,0.0,0.0,,,,
Private,OH,,,0.0,,,41.266136,-82.216843,0.0,0.0,,,,
Private,OH,,,0.0,,,39.715168,-82.988182,0.0,0.0,,,,
Private,OH,,,0.0,,,40.747714,-81.516313,0.0,0.0,,,,
Private,OH,,,0.0,,,41.150253,-84.580603,0.0,0.0,,,,
Private,OH,,,0.0,,,40.055241,-81.158203,0.0,0.0,,,,
Private,OH,,,0.0,,,41.123299,-81.895599,0.0,0.0,,,,
Private,OH,,,0.0,,,41.493797,-81.700762,0.0,0.0,,,,
Private,OH,,,0.0,,,41.420177,-82.758163,0.0,0.0,,,,
Private,OH,,,0.0,,,40.467663,-84.17334,0.0,0.0,,,,
Private,OH,,,0.0,,,41.087242,-83.656738,0.0,0.0,,,,
Private,OH,,,0.0,,,41.30001,-82.940812,0.0,0.0,,,,
Private,OH,,,0.0,,,40.448166,-83.80619,0.0,0.0,,,,
Private,OH,,,0.0,,,39.913067,-82.995796,0.0,0.0,,,,
Private,OH,,,0.0,,,40.634354,-83.601494,0.0,0.0,,,,
Private,OH,,,0.0,,,39.054591,-83.982182,0.0,0.0,,,,
Private,OH,,,0.0,,,40.37123,-82.509905,0.0,0.0,,,,
Private,OH,,,0.0,,,39.201943,-83.823153,0.0,0.0,,,,
Private,OH,,,0.0,,,39.980408,-82.831643,0.0,0.0,,,,
Private,OH,,,0.0,,,39.186523,-83.932007,0.0,0.0,,,,
Private,OH,,,0.0,,,39.93384,-83.013939,0.0,0.0,,,,
Private,OH,,,0.0,,,41.564274,-83.579575,0.0,0.0,,,,
Private,OH,,,0.0,,,41.402718,-82.363861,0.0,0.0,,,,
Private,OK,,,0.0,,,34.235577,-95.641769,0.0,0.0,,,,
Private,OK,,,0.0,,,33.953406,-96.415419,0.0,0.0,,,,
Private,OK,,,0.0,,,36.390606,-98.087547,0.0,0.0,,,,
Private,OK,,,0.0,,,34.59454,-98.384949,0.0,0.0,,,,
Private,OK,,,0.0,,,36.433235,-99.442863,0.0,0.0,,,,
Private,OK,,,0.0,,,35.381138,-96.671638,0.0,0.0,,,,
Private,OK,,,0.0,,,35.422211,-99.371994,0.0,0.0,,,,
Private,OK,,,0.0,,,34.231983,-95.63446,0.0,0.0,,,,
Private,OK,,,0.0,,,35.05272,-97.93928,0.0,0.0,,,,
Private,OK,,,0.0,,,36.428136,-95.526402,0.0,0.0,,,,
Private,OK,,,0.0,,,36.723675,-99.890793,0.0,0.0,,,,
Private,OK,,,0.0,,,35.987938,-96.188332,0.0,0.0,,,,
Private,OK,,,0.0,,,35.347626,-96.951309,0.0,0.0,,,,
Private,OK,,,0.0,,,36.501469,-101.783073,0.0,0.0,,,,
Private,OK,,,0.0,,,35.405781,-97.494812,0.0,0.0,,,,
Private,OK,,,0.0,,,35.636421,-98.317421,0.0,0.0,,,,
Private,OK,,,0.0,,,36.401379,-97.878914,0.0,0.0,,,,
Private,OK,,,0.0,,,36.106647,-97.051776,0.0,0.0,,,,
Private,OK,,,0.0,,,34.012222,-94.73983,0.0,0.0,,,,
Private,OK,,,0.0,,,35.435078,-97.247505,0.0,0.0,,,,
Private,OK,,,0.0,,,35.46431,-97.557709,0.0,0.0,,,,
Private,OK,,,0.0,,,36.998132,-95.620822,0.0,0.0,,,,
Private,OR,,,0.0,,,45.328781,-118.0793,0.0,0.0,,,,
Private,OR,,,0.0,,,45.341656,-118.045855,0.0,0.0,,,,
Private,OR,,,0.0,,,43.356575,-124.212906,0.0,0.0,,,,
Private,OR,,,0.0,,,45.839828,-119.702003,0.0,0.0,,,,
Private,OR,,,0.0,,,44.137032,-123.049599,0.0,0.0,,,,
Private,OR,,,0.0,,,45.591575,-122.995948,0.0,0.0,,,,
Private,OR,,,0.0,,,43.571573,-119.075105,0.0,0.0,,,,
Private,PA,,,0.0,,,40.419991,-78.450462,0.0,0.0,,,,
Private,PA,,,0.0,,,39.898548,-80.140091,0.0,0.0,,,,
Private,PA,,,0.0,,,40.108467,-74.85717,0.0,0.0,,,,
Private,PA,,,0.0,,,40.772327,-80.073509,0.0,0.0,,,,
Private,PA,,,0.0,,,40.152542,-76.818146,0.0,0.0,,,,
Private,PA,,,0.0,,,40.120556,-77.034821,0.0,0.0,,,,
Private,PA,,,0.0,,,40.775394,-76.224609,0.0,0.0,,,,
Private,PA,,,0.0,,,41.405201,-75.506409,0.0,0.0,,,,
Private,PA,,,0.0,,,40.277222,-76.590637,0.0,0.0,,,,
Private,PA,,,0.0,,,39.999882,-78.238403,0.0,0.0,,,,
Private,PA,,,0.0,,,41.543022,-80.187798,0.0,0.0,,,,
Private,PA,,,0.0,,,40.559902,-79.772689,0.0,0.0,,,,
Private,PA,,,0.0,,,40.32325,-79.699722,0.0,0.0,,,,
Private,PA,,,0.0,,,41.994408,-77.125153,0.0,0.0,,,,
Private,PA,,,0.0,,,40.567726,-76.993416,0.0,0.0,,,,
Private,PA,,,0.0,,,40.246002,-77.018929,0.0,0.0,,,,
Private,PA,,,0.0,,,40.485111,-75.840225,0.0,0.0,,,,
Private,PA,,,0.0,,,40.125717,-74.971352,0.0,0.0,,,,
Private,PA,,,0.0,,,40.77607,-75.959923,0.0,0.0,,,,
Private,PA,,,0.0,,,41.827579,-79.120972,0.0,0.0,,,,
Private,PA,,,0.0,,,40.613037,-80.226204,0.0,0.0,,,,
Private,PA,,,0.0,,,40.630917,-77.58223,0.0,0.0,,,,
Private,PA,,,0.0,,,42.107632,-80.114388,0.0,0.0,,,,
Private,PA,,,0.0,,,40.051029,-79.563782,0.0,0.0,,,,
Private,PA,,,0.0,,,40.898457,-78.225349,0.0,0.0,,,,
Private,PA,,,0.0,,,40.606449,-77.564552,0.0,0.0,,,,
Private,PA,,,0.0,,,40.395164,-77.926125,0.0,0.0,,,,
Private,PA,,,0.0,,,40.556728,-78.110016,0.0,0.0,,,,
Private,PA,,,0.0,,,40.298187,-78.452671,0.0,0.0,,,,
Private,PA,,,0.0,,,40.600269,-78.320724,0.0,0.0,,,,
Private,PA,,,0.0,,,40.786888,-77.87178,0.0,0.0,,,,
Private,PA,,,0.0,,,41.18018,-77.329773,0.0,0.0,,,,
Private,PA,,,0.0,,,40.513834,-75.966766,0.0,0.0,,,,
Private,PA,,,0.0,,,40.721146,-75.859314,0.0,0.0,,,,
Private,PA,,,0.0,,,40.086521,-74.906288,0.0,0.0,,,,
Private,PA,,,0.0,,,39.834042,-75.384048,0.0,0.0,,,,
Private,PA,,,0.0,,,40.552223,-76.805756,0.0,0.0,,,,
Private,PA,,,0.0,,,41.264603,-80.170753,0.0,0.0,,,,
Private,PA,,,0.0,,,40.42762,-79.68692,0.0,0.0,,,,
Private,PA,,,0.0,,,40.96912,-80.383102,0.0,0.0,,,,
Private,PA,,,0.0,,,40.430408,-80.134018,0.0,0.0,,,,
Private,PA,,,0.0,,,40.732819,-76.196342,0.0,0.0,,,,
Private,PA,,,0.0,,,40.450741,-78.838905,0.0,0.0,,,,
Private,PA,,,0.0,,,41.983612,-76.543716,0.0,0.0,,,,
Private,PA,,,0.0,,,41.848721,-76.50116,0.0,0.0,,,,
Private,PA,,,0.0,,,41.85635,-76.343208,0.0,0.0,,,,
Private,PA,,,0.0,,,42.000221,-76.902435,0.0,0.0,,,,
Private,PA,,,0.0,,,40.135422,-74.825729,0.0,0.0,,,,
Private,PA,,,0.0,,,40.020039,-78.345589,0.0,0.0,,,,
Private,PA,,,0.0,,,40.442074,-77.941429,0.0,0.0,,,,
Private,PA,,,0.0,,,40.307858,-76.388351,0.0,0.0,,,,
Private,PA,,,0.0,,,40.247603,-75.657424,0.0,0.0,,,,
Private,PA,,,0.0,,,40.910069,-79.00135,0.0,0.0,,,,
Private,PA,,,0.0,,,39.85181,-76.220688,0.0,0.0,,,,
Private,PA,,,0.0,,,39.743263,-76.945297,0.0,0.0,,,,
Private,PA,,,0.0,,,40.48349,-80.071396,0.0,0.0,,,,
Private,PA,,,0.0,,,41.237889,-76.811989,0.0,0.0,,,,
Private,PA,,,0.0,,,41.270519,-75.844879,0.0,0.0,,,,
Private,PA,,,0.0,,,40.846077,-76.82209,0.0,0.0,,,,
Private,PA,,,0.0,,,40.563267,-76.003571,0.0,0.0,,,,
Private,PA,,,0.0,,,40.026054,-78.44693,0.0,0.0,,,,
Private,PA,,,0.0,,,42.043941,-80.07605,0.0,0.0,,,,
Private,PA,,,0.0,,,41.626366,-75.778755,0.0,0.0,,,,
Private,PA,,,0.0,,,41.625832,-75.778824,0.0,0.0,,,,
Private,PA,,,0.0,,,40.060692,-77.477316,0.0,0.0,,,,
Private,PA,,,0.0,,,39.818296,-75.966731,0.0,0.0,,,,
Private,PA,,,0.0,,,41.525185,-76.399979,0.0,0.0,,,,
Private,PA,,,0.0,,,39.989422,-75.090146,0.0,0.0,,,,
Private,PA,,,0.0,,,40.356785,-75.627391,0.0,0.0,,,,
Private,PA,,,0.0,,,40.203542,-74.773788,0.0,0.0,,,,
Private,PA,,,0.0,,,39.972385,-79.641998,0.0,0.0,,,,
Private,PA,,,0.0,,,40.935416,-77.813804,0.0,0.0,,,,
Private,PA,,,0.0,,,41.671583,-77.074234,0.0,0.0,,,,
Private,PA,,,0.0,,,41.776237,-77.071881,0.0,0.0,,,,
Private,PA,,,0.0,,,40.803679,-80.422349,0.0,0.0,,,,
Private,PA,,,0.0,,,41.577453,-76.061736,0.0,0.0,,,,
Private,PA,,,0.0,,,40.697582,-75.467163,0.0,0.0,,,,
Private,PA,,,0.0,,,40.666878,-79.712128,0.0,0.0,,,,
Private,PA,,,0.0,,,40.563832,-80.22777,0.0,0.0,,,,
Private,PA,,,0.0,,,40.340225,-75.304008,0.0,0.0,,,,
Private,PA,,,0.0,,,40.81107,-80.127658,0.0,0.0,,,,
Private,PA,,,0.0,,,40.802368,-80.120293,0.0,0.0,,,,
Private,PA,,,0.0,,,40.184975,-74.852577,0.0,0.0,,,,
Private,PA,,,0.0,,,39.914032,-77.668869,0.0,0.0,,,,
Private,PA,,,0.0,,,40.446706,-79.206781,0.0,0.0,,,,
Private,PA,,,0.0,,,40.273689,-78.45917,0.0,0.0,,,,
Private,PA,,,0.0,,,40.063794,-76.542441,0.0,0.0,,,,
Private,PA,,,0.0,,,40.759756,-76.381966,0.0,0.0,,,,
Private,PA,,,0.0,,,41.838502,-75.862487,0.0,0.0,,,,
Private,PA,,,0.0,,,40.43588,-75.408656,0.0,0.0,,,,
Private,PA,,,0.0,,,40.214901,-75.544232,0.0,0.0,,,,
Private,PA,,,0.0,,,40.380581,-75.9848,0.0,0.0,,,,
Private,RI,,,0.0,,,41.885342,-71.368744,0.0,0.0,,,,
Private,RI,,,0.0,,,41.803352,-71.401901,0.0,0.0,,,,
Private,RI,,,0.0,,,41.78912,-71.510026,0.0,0.0,,,,
Private,SC,,,0.0,,,32.27615,-81.080864,0.0,0.0,,,,
Private,SC,,,0.0,,,34.181049,-79.374146,0.0,0.0,,,,
Private,SC,,,0.0,,,32.890388,-80.012558,0.0,0.0,,,,
Private,SC,,,0.0,,,33.966291,-81.008951,0.0,0.0,,,,
Private,SC,,,0.0,,,32.926998,-80.686211,0.0,0.0,,,,
Private,SC,,,0.0,,,34.737095,-80.109077,0.0,0.0,,,,
Private,SC,,,0.0,,,33.873544,-79.104077,0.0,0.0,,,,
Private,SC,,,0.0,,,34.22258,-79.789474,0.0,0.0,,,,
Private,SC,,,0.0,,,32.858212,-79.797249,0.0,0.0,,,,
Private,SC,,,0.0,,,33.536091,-81.988426,0.0,0.0,,,,
Private,SC,,,0.0,,,34.983028,-81.971382,0.0,0.0,,,,
Private,SC,,,0.0,,,35.029202,-82.420013,0.0,0.0,,,,
Private,SC,,,0.0,,,34.175858,-81.32634,0.0,0.0,,,,
Private,SC,,,0.0,,,33.375137,-79.289085,0.0,0.0,,,,
Private,SC,,,0.0,,,33.93,-81.076767,0.0,0.0,,,,
Private,SC,,,0.0,,,35.151539,-81.859567,0.0,0.0,,,,
Private,SC,,,0.0,,,34.196728,-82.134521,0.0,0.0,,,,
Private,SC,,,0.0,,,33.938439,-80.97967,0.0,0.0,,,,
Private,SC,,,0.0,,,33.817711,-81.454193,0.0,0.0,,,,
Private,SC,,,0.0,,,35.028481,-82.038307,0.0,0.0,,,,
Private,SC,,,0.0,,,34.064106,-81.048363,0.0,0.0,,,,
Private,SC,,,0.0,,,33.347853,-79.294575,0.0,0.0,,,,
Private,SC,,,0.0,,,32.899288,-80.667633,0.0,0.0,,,,
Private,SC,,,0.0,,,33.094876,-79.475469,0.0,0.0,,,,
Private,SC,,,0.0,,,34.511226,-82.306901,0.0,0.0,,,,
Private,SC,,,0.0,,,32.77576,-80.247862,0.0,0.0,,,,
Private,SC,,,0.0,,,35.010319,-82.02739,0.0,0.0,,,,
Private,SC,,,0.0,,,33.326397,-81.131973,0.0,0.0,,,,
Private,SC,,,0.0,,,33.92263,-81.289444,0.0,0.0,,,,
Private,SC,,,0.0,,,32.745041,-81.241341,0.0,0.0,,,,
Private,SC,,,0.0,,,34.975014,-80.984016,0.0,0.0,,,,
Private,SC,,,0.0,,,33.401878,-79.924529,0.0,0.0,,,,
Private,SC,,,0.0,,,34.307922,-80.984894,0.0,0.0,,,,
Private,SC,,,0.0,,,33.762657,-79.445869,0.0,0.0,,,,
Private,SC,,,0.0,,,32.803486,-80.110694,0.0,0.0,,,,
Private,SC,,,0.0,,,33.956942,-80.38841,0.0,0.0,,,,
Private,SC,,,0.0,,,33.845497,-79.052795,0.0,0.0,,,,
Private,SC,,,0.0,,,34.762558,-80.087959,0.0,0.0,,,,
Private,SC,,,0.0,,,34.888779,-82.156197,0.0,0.0,,,,
Private,SC,,,0.0,,,32.880444,-80.70842,0.0,0.0,,,,
Private,SC,,,0.0,,,32.86832,-80.012665,0.0,0.0,,,,
Private,SC,,,0.0,,,33.954037,-80.990601,0.0,0.0,,,,
Private,SC,,,0.0,,,32.902458,-79.984779,0.0,0.0,,,,
Private,SC,,,0.0,,,33.250202,-80.816602,0.0,0.0,,,,
Private,SC,,,0.0,,,33.483699,-81.946166,0.0,0.0,,,,
Private,SC,,,0.0,,,34.337558,-80.074078,0.0,0.0,,,,
Private,SC,,,0.0,,,33.433327,-79.13663,0.0,0.0,,,,
Private,SC,,,0.0,,,35.013249,-81.246679,0.0,0.0,,,,
Private,SC,,,0.0,,,33.843705,-79.087545,0.0,0.0,,,,
Private,SC,,,0.0,,,33.860073,-79.05658,0.0,0.0,,,,
Private,SC,,,0.0,,,34.173397,-82.372696,0.0,0.0,,,,
Private,SC,,,0.0,,,33.855125,-78.815674,0.0,0.0,,,,
Private,SC,,,0.0,,,32.895061,-79.92385,0.0,0.0,,,,
Private,SC,,,0.0,,,33.297494,-79.956627,0.0,0.0,,,,
Private,SC,,,0.0,,,32.914421,-79.886256,0.0,0.0,,,,
Private,SC,,,0.0,,,34.987212,-81.200445,0.0,0.0,,,,
Private,SC,,,0.0,,,34.063879,-78.881261,0.0,0.0,,,,
Private,SD,,,0.0,,,44.037182,-101.664604,0.0,0.0,,,,
Private,SD,,,0.0,,,43.902042,-100.052597,0.0,0.0,,,,
Private,SD,,,0.0,,,43.607079,-96.711472,0.0,0.0,,,,
Private,SD,,,0.0,,,44.398361,-103.508514,0.0,0.0,,,,
Private,SD,,,0.0,,,44.650856,-103.859077,0.0,0.0,,,,
Private,SD,,,0.0,,,43.225945,-99.430359,0.0,0.0,,,,
Private,SD,,,0.0,,,44.416058,-103.525002,0.0,0.0,,,,
Private,SD,,,0.0,,,43.305847,-103.831688,0.0,0.0,,,,
Private,SD,,,0.0,,,43.376343,-99.865089,0.0,0.0,,,,
Private,SD,,,0.0,,,45.340237,-97.520615,0.0,0.0,,,,
Private,SD,,,0.0,,,43.583031,-96.711212,0.0,0.0,,,,
Private,SD,,,0.0,,,44.89043,-97.059608,0.0,0.0,,,,
Private,SD,,,0.0,,,44.310432,-96.754387,0.0,0.0,,,,
Private,SD,,,0.0,,,44.585846,-97.210274,0.0,0.0,,,,
Private,TN,,,0.0,,,36.061964,-88.989959,0.0,0.0,,,,
Private,TN,,,0.0,,,36.32341,-86.707741,0.0,0.0,,,,
Private,TN,,,0.0,,,35.123308,-85.24026,0.0,0.0,,,,
Private,TN,,,0.0,,,36.34602,-86.934189,0.0,0.0,,,,
Private,TN,,,0.0,,,35.155238,-88.578762,0.0,0.0,,,,
Private,TN,,,0.0,,,35.225132,-89.736969,0.0,0.0,,,,
Private,TN,,,0.0,,,35.234219,-85.826332,0.0,0.0,,,,
Private,TN,,,0.0,,,35.061569,-90.031403,0.0,0.0,,,,
Private,TN,,,0.0,,,36.016331,-86.619873,0.0,0.0,,,,
Private,TN,,,0.0,,,35.015751,-85.293259,0.0,0.0,,,,
Private,TN,,,0.0,,,35.054755,-85.198834,0.0,0.0,,,,
Private,TN,,,0.0,,,35.020074,-85.321332,0.0,0.0,,,,
Private,TN,,,0.0,,,35.992859,-83.901688,0.0,0.0,,,,
Private,TN,,,0.0,,,36.176651,-86.774956,0.0,0.0,,,,
Private,TN,,,0.0,,,35.242317,-89.331787,0.0,0.0,,,,
Private,TN,,,0.0,,,36.005241,-83.774445,0.0,0.0,,,,
Private,TN,,,0.0,,,35.969707,-88.929626,0.0,0.0,,,,
Private,TN,,,0.0,,,35.086529,-90.05265,0.0,0.0,,,,
Private,TN,,,0.0,,,35.03241,-85.311401,0.0,0.0,,,,
Private,TN,,,0.0,,,35.018208,-85.37915,0.0,0.0,,,,
Private,TN,,,0.0,,,36.142242,-85.275345,0.0,0.0,,,,
Private,TN,,,0.0,,,36.402615,-82.347595,0.0,0.0,,,,
Private,TN,,,0.0,,,35.209545,-88.239014,0.0,0.0,,,,
Private,TN,,,0.0,,,35.957783,-84.001382,0.0,0.0,,,,
Private,TN,,,0.0,,,35.206268,-87.027397,0.0,0.0,,,,
Private,TN,,,0.0,,,35.874103,-84.459662,0.0,0.0,,,,
Private,TN,,,0.0,,,36.161253,-82.395314,0.0,0.0,,,,
Private,TN,,,0.0,,,35.684029,-88.779556,0.0,0.0,,,,
Private,TN,,,0.0,,,35.834006,-88.896476,0.0,0.0,,,,
Private,TN,,,0.0,,,35.515259,-84.361946,0.0,0.0,,,,
Private,TN,,,0.0,,,35.15741,-89.883644,0.0,0.0,,,,
Private,TN,,,0.0,,,35.530256,-84.342015,0.0,0.0,,,,
Private,TN,,,0.0,,,36.368603,-87.643883,0.0,0.0,,,,
Private,TN,,,0.0,,,36.046879,-83.808235,0.0,0.0,,,,
Private,TN,,,0.0,,,35.540642,-84.328697,0.0,0.0,,,,
Private,TN,,,0.0,,,35.9319,-86.534543,0.0,0.0,,,,
Private,TN,,,0.0,,,36.183156,-85.460018,0.0,0.0,,,,
Private,TN,,,0.0,,,35.006351,-90.103803,0.0,0.0,,,,
Private,TX,,,0.0,,,32.67775,-97.045326,0.0,0.0,,,,
Private,TX,,,0.0,,,35.207829,-101.65374,0.0,0.0,,,,
Private,TX,,,0.0,,,29.78907,-95.090401,0.0,0.0,,,,
Private,TX,,,0.0,,,31.014589,-94.824623,0.0,0.0,,,,
Private,TX,,,0.0,,,27.484364,-97.850151,0.0,0.0,,,,
Private,TX,,,0.0,,,32.85527,-97.36171,0.0,0.0,,,,
Private,TX,,,0.0,,,31.507208,-97.182648,0.0,0.0,,,,
Private,TX,,,0.0,,,33.503323,-102.008575,0.0,0.0,,,,
Private,TX,,,0.0,,,35.228909,-100.249016,0.0,0.0,,,,
Private,TX,,,0.0,,,32.306641,-102.543097,0.0,0.0,,,,
Private,TX,,,0.0,,,29.792162,-95.267441,0.0,0.0,,,,
Private,TX,,,0.0,,,29.7577,-95.212402,0.0,0.0,,,,
Private,TX,,,0.0,,,30.03336,-94.097649,0.0,0.0,,,,
Private,TX,,,0.0,,,35.910343,-100.390602,0.0,0.0,,,,
Private,TX,,,0.0,,,33.231042,-97.00195,0.0,0.0,,,,
Private,TX,,,0.0,,,36.319893,-100.96788,0.0,0.0,,,,
Private,TX,,,0.0,,,27.883167,-98.611855,0.0,0.0,,,,
Private,TX,,,0.0,,,29.864288,-95.404007,0.0,0.0,,,,
Private,TX,,,0.0,,,27.55089,-99.508507,0.0,0.0,,,,
Private,TX,,,0.0,,,33.905083,-102.326934,0.0,0.0,,,,
Private,TX,,,0.0,,,31.384233,-94.772621,0.0,0.0,,,,
Private,TX,,,0.0,,,29.266877,-98.30392,0.0,0.0,,,,
Private,TX,,,0.0,,,29.77257,-95.205116,0.0,0.0,,,,
Private,TX,,,0.0,,,33.476452,-94.40937,0.0,0.0,,,,
Private,TX,,,0.0,,,33.033772,-94.725304,0.0,0.0,,,,
Private,TX,,,0.0,,,30.177934,-96.911587,0.0,0.0,,,,
Private,TX,,,0.0,,,34.188,-101.749298,0.0,0.0,,,,
Private,TX,,,0.0,,,31.174488,-105.355301,0.0,0.0,,,,
Private,TX,,,0.0,,,27.754475,-98.082382,0.0,0.0,,,,
Private,TX,,,0.0,,,29.496339,-95.246195,0.0,0.0,,,,
Private,TX,,,0.0,,,32.683628,-96.621353,0.0,0.0,,,,
Private,TX,,,0.0,,,32.873085,-95.766785,0.0,0.0,,,,
Private,TX,,,0.0,,,32.734852,-97.632133,0.0,0.0,,,,
Private,TX,,,0.0,,,30.283073,-98.88418,0.0,0.0,,,,
Private,TX,,,0.0,,,29.764778,-95.283638,0.0,0.0,,,,
Private,TX,,,0.0,,,30.493971,-99.748871,0.0,0.0,,,,
Private,TX,,,0.0,,,28.814915,-97.857887,0.0,0.0,,,,
Private,TX,,,0.0,,,27.507824,-97.841484,0.0,0.0,,,,
Private,TX,,,0.0,,,32.488743,-94.359093,0.0,0.0,,,,
Private,TX,,,0.0,,,31.726648,-94.611816,0.0,0.0,,,,
Private,TX,,,0.0,,,33.183468,-99.88385,0.0,0.0,,,,
